condition,batch_size,repeat,target_view,montage,held_out_reference,stress_construction_uses_labels,true_batch_prior_audit_only,soft_mean_prior,weak_confusion_prior,regularized_confusion_prior,soft_mean_prior_rmse,weak_confusion_prior_rmse,regularized_confusion_prior_rmse,uniform_bias_rmse,fixed_shrinkage_bias_rmse,soft_mean_shrinkage_bias_rmse,weak_confusion_shrinkage_bias_rmse,candidate_bias_rmse,prior_match_weight,candidate_bias,target_reference_labels_used_for_candidate
skew_0.7_class_0,128,3,native32@PO4,native32,po4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.31752520854700783, 0.14958176297258113, 0.43053481436468255, 0.10235821411572858]","[0.42875625837224796, 0.15813945657177017, 0.3751431184097564, 0.03796116664622535]","[0.28336503967278, 0.23169391261966216, 0.2642641200079724, 0.22067692769958552]",0.251620996728824,0.19566851199124963,0.238377305264078,0.6967386650494173,0.43683006670711,0.24566552068021943,0.3440856946690011,0.3583497114234276,0.5091974412747378,"[-1.203434021241113, 0.6552631280494212, 1.937449226782746]",False
skew_0.7_class_0,128,3,native32@Pz,native32,pz,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3019798746202365, 0.12854365872924053, 0.47597469826570715, 0.09350176838481594]","[0.42425755243005797, 0.14623583637427134, 0.39955528588349537, 0.029951325312175283]","[0.28327485193348834, 0.23026656235224843, 0.26680779676148636, 0.21965078895277695]",0.2718860086133714,0.20578772580242102,0.23853228878903387,0.6553286791976057,0.35720698712798127,0.30904187841951186,0.3415760208285962,0.2696420331722603,0.5154426503251877,"[-0.8957041383200046, -0.0038159412410943006, 1.601543306131034]",False
skew_0.7_class_0,128,4,native16@C1,native16,c1,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.21722319110286772, 0.15246330872977654, 0.3208234492033455, 0.30949005096401005]","[0.27561148900999416, 0.15422512260042492, 0.2572567366801559, 0.312906651709425]","[0.25569443041433476, 0.2365219004893213, 0.25089671073239067, 0.25688695836395337]",0.28393199445753114,0.2489123019470817,0.25392148429572936,0.23461389633269134,0.118498515331794,0.1481423655029191,0.10003011455720387,0.0912506518864379,0.5158012494071713,"[-1.393109477904285, -1.4731596161456335, 1.655655573084854]",False
skew_0.7_class_0,128,4,native16@C2,native16,c2,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.24038456170448844, 0.1511406787201774, 0.314881314024157, 0.29359344555117717]","[0.30185290054507663, 0.14414384494890742, 0.2588213679927581, 0.29518188651325783]","[0.2594866969690388, 0.2345059498721635, 0.2511450717812532, 0.25486228137754463]",0.2700917553873899,0.23390299577870985,0.25174086885257196,0.388514439813053,0.2045700080445337,0.10740902450652716,0.0671524301329317,0.16826362471594478,0.5167864901474042,"[-2.0998979690819977, -0.9864821719519347, 1.914161884066976]",False
skew_0.7_class_0,128,4,native16@C3,native16,c3,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.13730313870076957, 0.18594450531935547, 0.2981375460204909, 0.37861480995938424]","[0.15790555105073717, 0.21530259388111, 0.2444398556859739, 0.3823519993821789]","[0.23828215525125254, 0.24768576687374058, 0.2491823608034071, 0.26484971707159977]",0.3293533441803345,0.3166226932273452,0.2639522133387114,0.08520769728430842,0.17867941173041943,0.3512029838562303,0.31027751860933145,0.19237097357511007,0.4905989808444757,"[-0.7503569623012539, -1.7151283451717532, 1.4291221474863938]",False
skew_0.7_class_0,128,4,native16@C4,native16,c4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.2578221581473187, 0.09676240561922757, 0.33863894308434, 0.3067764931491137]","[0.34985739509910124, 0.0756655803996047, 0.2639173552197432, 0.3105596692815508]","[0.26757662774479085, 0.22411541408776336, 0.25186888112003464, 0.25643907704741126]",0.26913698323073654,0.21797293164978382,0.2472629953554773,0.3410739689505058,0.07443134351023835,0.39339763863606675,0.46860991394175544,0.09477440628661876,0.48947150745059476,"[-2.232674076436804, -0.44171425567245015, 1.7799749272206233]",False
skew_0.7_class_0,128,4,native16@CP1,native16,cp1,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.20386266252880625, 0.16283096482951592, 0.3251440770133757, 0.3081622956283023]","[0.25793003713933715, 0.17242831497620462, 0.25678297721519316, 0.3128586706692651]","[0.2528842350203843, 0.23940938175075271, 0.250778152721616, 0.25692823050724684]",0.29066689038591614,0.2574222459485137,0.25551338208324204,0.33280446870182917,0.25828563480145467,0.32148317424122,0.17943356503256294,0.24131034959599146,0.5122288679786612,"[-1.1884602881306614, -1.3401515210143533, 1.5998207028518807]",False
skew_0.7_class_0,128,4,native16@CP2,native16,cp2,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.21567440848963199, 0.1494245945538951, 0.3378390315988802, 0.29706196535759266]","[0.28187133786849256, 0.15492214579863284, 0.26022231166063264, 0.302984204672242]","[0.2565473396433465, 0.2364581018150219, 0.25121546726092137, 0.25577909128071025]",0.2856528134214222,0.24470619388036866,0.25342181090430876,0.1919739140615553,0.10565902512918783,0.19818814112848776,0.11877054562749982,0.07891299736199815,0.5151518299825409,"[-1.6734994052695202, -0.8644611321078487, 1.8122855025187465]",False
skew_0.7_class_0,128,4,native16@CP3,native16,cp3,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.2016820431423874, 0.18545048003442316, 0.3288696592894788, 0.2839978175337108]","[0.2499574649579235, 0.2026486441382139, 0.25784396157263967, 0.2895499293312229]","[0.2511263619334912, 0.2436613770293927, 0.2508344663108197, 0.2543777947262965]",0.28968060466641077,0.25899936514975425,0.25648004324510193,0.3194478001794846,0.251761505059571,0.3451055069248053,0.2069827440780498,0.24253623091855314,0.5045851515796478,"[-0.8164239036707395, -1.5242532719720108, 1.3165876530697298]",False
skew_0.7_class_0,128,4,native16@CP4,native16,cp4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.22437606145679104, 0.13294395573859766, 0.3289115325360403, 0.31376845026857114]","[0.29375029440117073, 0.12926973187149965, 0.25910773101811285, 0.31787224270921677]","[0.25872983851422293, 0.23271893170524852, 0.251161865373332, 0.25738936440719656]",0.28261496458808405,0.2416765918903068,0.2522243107229855,0.20577945931740863,0.057914587203481416,0.2457446888469611,0.24108647608165273,0.03731574269526563,0.5130942540814633,"[-1.8806484270856314, -0.40660705809359143, 1.8514602020870592]",False
skew_0.7_class_0,128,4,native16@CPz,native16,cpz,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.21670440018766984, 0.13559672872759926, 0.3227356248484777, 0.3249632462362536]","[0.28092307909936687, 0.13346230956840285, 0.2571032853565669, 0.32851132597566335]","[0.2568838670621181, 0.23360512256712535, 0.250915716451243, 0.2585952939195135]",0.2868141761250685,0.249216219138087,0.2532886702878183,0.19875240985472228,0.06646840006123282,0.20996446112240288,0.201217661680801,0.043647835408114816,0.5128096952624009,"[-1.4638251475529087, -1.0184067306556028, 1.7368298128383188]",False
skew_0.7_class_0,128,4,native16@Cz,native16,cz,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.21074178731382387, 0.16389449853264546, 0.33481306561254376, 0.29055064854098694]","[0.270139970857476, 0.17402279798769896, 0.25945747688613824, 0.29637975426868685]","[0.2545200524029731, 0.2393146140533069, 0.25108512801622757, 0.25508020552749255]",0.2867125739664133,0.24945278140791538,0.25455762067950255,0.23774384320675482,0.17205469450410366,0.17212770479177408,0.03980926457058055,0.15120223588782983,0.5115125758975229,"[-1.7101500712174782, -1.2480064170271568, 1.7794110504491503]",False
skew_0.7_class_0,128,4,native16@FC1,native16,fc1,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.1783043262616129, 0.1442143011155692, 0.3191742686088244, 0.35830710401399357]","[0.22976030135925016, 0.15510198315788917, 0.2521364857346384, 0.36300122974822235]","[0.24943119335697733, 0.2378003564354375, 0.25023593744594474, 0.26253251276164047]",0.30918817141753147,0.2786700829423699,0.2575781576290428,0.16653821996598894,0.09811144641701273,0.21955237298063368,0.1237452383975699,0.08217051251628536,0.5145001050221327,"[-1.374701913300378, -1.4658459846114291, 1.7805267467216241]",False
skew_0.7_class_0,128,4,native16@FC2,native16,fc2,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.28678376266295347, 0.1157559076808448, 0.31763692074712463, 0.2798234089090771]","[0.37061727283763646, 0.08597385967803613, 0.263854881021611, 0.27955398646271645]","[0.2701520727848676, 0.22496951299802562, 0.251917934918667, 0.25296047929843984]",0.247771209484724,0.20229296974930785,0.24572280351652404,0.3918794239117544,0.18657861390529548,0.18949237544071273,0.3664617836024053,0.16387712334760002,0.5038166047471974,"[-2.433210357474798, -0.9915468054405053, 2.105112282072508]",False
skew_0.7_class_0,128,4,native16@FC3,native16,fc3,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.14659707118627469, 0.15001486923145915, 0.32746570399138736, 0.3759223555908788]","[0.19268865790463835, 0.17399768592082787, 0.250132030441473, 0.3831816257330608]","[0.24396958950799513, 0.24127195809738938, 0.24990185373351254, 0.264856598661103]",0.32777348956092917,0.29969143304253015,0.26071952461259895,0.2728481704648986,0.3474183067982592,0.5725893489932298,0.43855058639561745,0.35495161398317004,0.49248109517918504,"[-0.7896547229340974, -1.5499642382423824, 1.4453700727357544]",False
skew_0.7_class_0,128,4,native16@FC4,native16,fc4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.22300905442579294, 0.12549308498789952, 0.3199620292749721, 0.3315358313113354]","[0.2905407898905551, 0.11809107442168083, 0.2570466870018487, 0.3343214486859154]","[0.25853441621975404, 0.23130146604576962, 0.25095317378382065, 0.2592109439506557]",0.28470568360198467,0.24620387470465205,0.2523776431634822,0.3576819345055684,0.16253671316373997,0.3474406918491065,0.29863754127540965,0.15123407397067853,0.5181107940761368,"[-2.498967213249466, -0.5027594100553608, 1.9466993197054312]",False
skew_0.7_class_0,128,4,native16@Fz,native16,fz,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.1732662753844276, 0.1406405768474034, 0.31677761026686374, 0.369315537501305]","[0.22365982540654616, 0.15151564810921697, 0.25099159145889266, 0.3738329350253442]","[0.24867862918552144, 0.2374740481774687, 0.2501043467225476, 0.2637429759144622]",0.3130769032936707,0.28346596163397647,0.2580314663380743,0.20743423663298818,0.18458054742234814,0.3998222754891058,0.28867067886984904,0.18819508560952133,0.5123166234821035,"[-1.9586083416548588, -1.1248405585719299, 2.0055085404251294]",False
skew_0.7_class_0,128,4,native16@Pz,native16,pz,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.1811035496108492, 0.1362736030937168, 0.3000337049601901, 0.3825891423352436]","[0.2274708523414262, 0.13960234810402414, 0.2486184281020999, 0.38430837145244984]","[0.2494479262101914, 0.2357797546685389, 0.24988648301043254, 0.2648858361108371]",0.30983160677974153,0.2836782998138215,0.25762570022514236,0.22516292987130637,0.13185312394021617,0.3504450134934615,0.26652083511050445,0.1304926271022273,0.5154426503251877,"[-1.2819929747543728, -0.8036054322278874, 1.7405147540559587]",False
skew_0.7_class_0,128,4,native32@C1,native32,c1,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3063252824281719, 0.13967068056309023, 0.4478061151687221, 0.10619792184001572]","[0.4194890945859178, 0.15202055746869497, 0.38284673104214717, 0.04564361690323999]","[0.2821322525939087, 0.23108927571628596, 0.26498141045722307, 0.22179706123258233]",0.26108878616327186,0.2005444505948098,0.23909056468409276,0.6697432517058518,0.35159277455828813,0.35662740096257706,0.37795189481714536,0.26100614538885336,0.5158012494071713,"[-0.9105922575046852, -0.4965332722649544, 1.6109615757138342]",False
skew_0.7_class_0,128,4,native32@C2,native32,c2,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3332098152806702, 0.1370674457789169, 0.4256546915965763, 0.10406804734383668]","[0.4512750871982387, 0.1361636129857506, 0.3716865427424368, 0.0408747570735739]","[0.28767883275430856, 0.2273872882111858, 0.2638211736752169, 0.2211127053592886]",0.24362931980627575,0.1853385392166533,0.2359116427737562,0.6892759647059876,0.3019715375407339,0.2864934278915343,0.40002766678653573,0.1966026010993192,0.5167864901474042,"[-1.6325263551732163, -0.04118262141910478, 1.8480674055628736]",False
skew_0.7_class_0,128,4,native32@C3,native32,c3,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.2611814918453878, 0.18840058555129036, 0.45694965663107145, 0.09346826597225039]","[0.35164097558112556, 0.23134777900651965, 0.39244988417516724, 0.02456136123718762]","[0.26871716880848073, 0.24619347639061126, 0.26636524103514125, 0.21872411376576678]",0.28389088267605866,0.23743366493940704,0.2468747066423564,0.5262556964366929,0.44397435413694786,0.4816003904302964,0.5006440069523824,0.4112863099713701,0.4905989808444757,"[-0.31323841315148215, -0.894852926900429, 1.3506533752862573]",False
skew_0.7_class_0,128,4,native32@C4,native32,c4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3514265762266106, 0.11780447048808416, 0.42527229773031694, 0.10549665555498827]","[0.4797873246985058, 0.1057357516466498, 0.37030923531238713, 0.04416768834245723]","[0.2932552301394846, 0.22155654762275204, 0.26356499682294854, 0.22162322541481486]",0.23628628869516885,0.17463353727471503,0.2327595360434152,0.5599863645904364,0.1397294413151969,0.4677025974974279,0.6105494789179723,0.11347491415193166,0.48947150745059476,"[-1.8158419280938676, 0.3256569454200394, 1.857425899797505]",False
skew_0.7_class_0,128,4,native32@C5,native32,c5,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3428721517750462, 0.1467449694406056, 0.4007100093300835, 0.10967286945426456]","[0.45558849176844984, 0.1398815241441724, 0.3580459687341443, 0.04648401535323339]","[0.2881137458632095, 0.22765281134471074, 0.26238258247981616, 0.2218508603122637]",0.23227713244783427,0.17871300801763484,0.23560665341888604,0.530434478995462,0.18000978897055633,0.22425575777829052,0.4300888472168529,0.10627185528961354,0.5036928550491309,"[0.039797032287431255, -0.891478983468746, 1.148447914253978]",False
skew_0.7_class_0,128,4,native32@C6,native32,c6,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.26823220122201635, 0.17538201048854785, 0.4682077120959156, 0.08817807619352014]","[0.3672927411310952, 0.21541308405543164, 0.39877884984743855, 0.01851532496603455]","[0.2718331255995635, 0.24322947589350177, 0.267017699066207, 0.21791969944072778]",0.2839254990691005,0.23226779242715423,0.24511157324834876,0.49263158726517986,0.3302654340333995,0.4324738146554972,0.47391520583056085,0.2786806287470032,0.5170459012812614,"[-1.80893107517395, 0.7975614608798917, 1.6297463868749988]",False
skew_0.7_class_0,128,4,native32@CP1,native32,cp1,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.2981074101353191, 0.14877105116295714, 0.444797283830122, 0.1083242548716019]","[0.4054552952434403, 0.16532681521280196, 0.38126622088812456, 0.04795166865563319]","[0.279414499446592, 0.23365098117504618, 0.2648395750645155, 0.2220949443138463]",0.2635604147426018,0.2056643988151205,0.24062729848115058,0.7103592305339194,0.4437768563842335,0.42395807642441546,0.3789397679320735,0.3680846284073072,0.5122288679786612,"[-0.7513183794045932, -0.4315703513058028, 1.5720137872640612]",False
skew_0.7_class_0,128,4,native32@CP2,native32,cp2,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3165560028762863, 0.13484196751843355, 0.44157572579857945, 0.10702630380670054]","[0.4327563939503461, 0.14135559011151194, 0.37922509811717614, 0.046662917820965835]","[0.2845850195041326, 0.22889971827669292, 0.26456904364063805, 0.2219462185785363]",0.25505041361548997,0.19405519920965336,0.23768424609205419,0.6573540028422107,0.3137688408225428,0.3328871442689106,0.37860552373682393,0.21841555972582277,0.5151518299825409,"[-1.3091366458781788, 0.11043019127983306, 1.7803265734358338]",False
skew_0.7_class_0,128,4,native32@CP3,native32,cp3,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.2799109864700153, 0.1769815971639319, 0.46589084792541624, 0.07721656844063632]","[0.3834173443439981, 0.21457571380877025, 0.39991403595356145, 0.002092905893670151]","[0.2744977399787565, 0.24263488573979908, 0.26725855958139705, 0.21560881470004742]",0.279094216683892,0.2285598465252568,0.2436432978390333,0.6419182344018988,0.4773408188302387,0.5090852939388518,0.84145798675629,0.42983153947542807,0.5045851515796478,"[-0.2825392674816263, -0.7384036593335699, 1.215325290736641]",False
skew_0.7_class_0,128,4,native32@CP4,native32,cp4,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3264215428898425, 0.13879362233598075, 0.42069223719343135, 0.11409259758074505]","[0.4393921109844423, 0.13836703353490262, 0.3671248010569793, 0.05511605442367576]","[0.28562429529056593, 0.22802595851497476, 0.263247800895522, 0.22310194529893723]",0.24467707657981386,0.18676885932346182,0.23703976707867855,0.6141948558298891,0.2508664055790666,0.32245455103815446,0.4045246077179932,0.1526744996308555,0.5130942540814633,"[-1.5053598018921586, 0.48436372485663026, 1.8440500918631393]",False
skew_0.7_class_0,128,4,native32@CP5,native32,cp5,True,"[0.6953125, 0.1015625, 0.1015625, 0.1015625]","[0.3307654381623354, 0.1565606589872091, 0.4060742519929625, 0.10659965085749291]","[0.4387578963278121, 0.15755685527048752, 0.3619109771923011, 0.04177427120939938]","[0.2848648765173797, 0.23109589486020984, 0.2628688889859776, 0.2211703396364328]",0.23909837817153895,0.18729094636808952,0.23747207121929728,0.4619855546066399,0.22507300083568665,0.22457895601151068,0.43024765043688035,0.1723166957545951,0.5048478055546486,"[0.17320968713362161, -0.8249028615768471, 1.004108386346398]",False
